Booking_ID,no_of_adults,no_of_children,total_people,no_of_weekend_nights,no_of_week_nights,total_nights,lead_time,avg_price_per_room,booking_status
INN09968,1,0,1,0,2,2,88,71.0,Not_Canceled
INN09969,2,0,2,0,2,2,225,96.30000305175781,Canceled
INN09970,2,0,2,1,1,2,301,115.0,Canceled
INN09971,2,0,2,1,2,3,155,85.5,Not_Canceled
INN09972,3,0,3,0,3,3,80,135.27000427246094,Not_Canceled
INN09973,2,0,2,0,3,3,192,100.0,Not_Canceled
INN09974,2,0,2,2,4,6,24,81.69999694824219,Not_Canceled
INN09975,2,0,2,0,3,3,71,95.0,Not_Canceled
INN09976,2,0,2,2,3,5,303,78.0,Canceled
INN09977,1,0,1,4,9,13,32,74.80000305175781,Canceled
INN09978,2,0,2,2,1,3,32,126.9000015258789,Canceled
INN09979,2,0,2,1,0,1,40,109.80000305175781,Not_Canceled
INN09980,2,0,2,2,2,4,57,88.4000015258789,Not_Canceled
INN09981,2,0,2,1,2,3,46,85.0,Canceled
INN09982,2,0,2,2,2,4,110,121.05000305175781,Not_Canceled
INN09983,3,0,3,1,1,2,33,95.0,Not_Canceled
INN09984,2,0,2,2,2,4,196,80.75,Not_Canceled
INN09985,2,2,4,1,3,4,8,171.0,Canceled
INN09986,2,0,2,1,0,1,30,149.39999389648438,Not_Canceled
INN09987,2,0,2,2,4,6,28,131.60000610351562,Canceled
INN09988,2,0,2,1,0,1,49,93.1500015258789,Canceled
INN09989,2,0,2,2,1,3,229,96.30000305175781,Canceled
INN09990,2,0,2,2,2,4,6,133.5,Not_Canceled
INN09991,2,0,2,1,2,3,280,110.0,Canceled
INN09992,2,0,2,2,3,5,192,102.0,Canceled
INN09993,2,0,2,2,5,7,164,89.25,Canceled
INN09994,2,0,2,0,2,2,320,115.0,Canceled
INN09995,3,0,3,0,4,4,109,152.10000610351562,Canceled
INN09996,2,0,2,2,1,3,55,75.0,Not_Canceled
INN09997,2,0,2,2,1,3,2,138.6699981689453,Not_Canceled
INN09998,2,0,2,0,3,3,105,75.0,Not_Canceled
INN09999,2,0,2,4,6,10,207,72.25,Not_Canceled
INN10000,2,0,2,2,2,4,74,82.44999694824219,Not_Canceled
INN10001,2,0,2,1,1,2,188,105.30000305175781,Canceled
INN10002,2,1,3,2,0,2,14,149.0,Not_Canceled
INN10003,2,0,2,1,1,2,275,62.79999923706055,Canceled
INN10004,1,0,1,0,3,3,4,65.0,Not_Canceled
INN10005,2,0,2,0,1,1,181,85.5,Canceled
INN10006,2,0,2,0,3,3,73,90.77999877929688,Not_Canceled
INN10007,2,0,2,0,3,3,1,73.61000061035156,Not_Canceled
INN10008,2,0,2,2,2,4,17,138.0,Not_Canceled
INN10009,2,0,2,0,2,2,76,75.0,Not_Canceled
INN10010,3,0,3,2,1,3,26,187.0,Canceled
INN10011,3,0,3,1,2,3,165,146.6999969482422,Canceled
INN10012,2,0,2,0,2,2,39,101.5,Not_Canceled
INN10013,2,0,2,0,3,3,237,128.39999389648438,Canceled
INN10014,2,0,2,2,2,4,107,117.27999877929688,Not_Canceled
INN10015,1,0,1,1,1,2,0,0.0,Not_Canceled
INN10016,2,0,2,2,4,6,137,65.44999694824219,Not_Canceled
INN10017,2,0,2,0,1,1,4,167.0,Not_Canceled
INN10018,2,0,2,0,4,4,120,94.86000061035156,Canceled
INN10019,2,0,2,0,3,3,95,137.10000610351562,Not_Canceled
INN10020,2,1,3,2,1,3,69,121.5,Not_Canceled
INN10021,2,0,2,1,2,3,66,75.0,Canceled
INN10022,1,0,1,1,1,2,88,90.5999984741211,Not_Canceled
INN10023,2,0,2,0,2,2,86,105.0,Not_Canceled
INN10024,2,0,2,2,3,5,86,56.93000030517578,Not_Canceled
INN10025,2,0,2,0,5,5,140,70.0,Not_Canceled
INN10026,3,0,3,1,2,3,161,130.0,Canceled
INN10027,2,0,2,1,4,5,34,131.39999389648438,Canceled
INN10028,2,0,2,0,1,1,10,85.0,Not_Canceled
INN10029,2,0,2,0,3,3,76,75.0,Not_Canceled
INN10030,2,0,2,1,3,4,76,109.80000305175781,Not_Canceled
INN10031,2,0,2,0,4,4,62,112.19999694824219,Canceled
INN10032,2,0,2,0,2,2,11,80.30000305175781,Not_Canceled
INN10033,2,0,2,0,1,1,53,79.19999694824219,Not_Canceled
INN10034,2,0,2,2,1,3,94,135.89999389648438,Not_Canceled
INN10035,2,0,2,1,5,6,32,73.31999969482422,Not_Canceled
INN10036,2,0,2,0,0,0,346,0.0,Not_Canceled
INN10037,2,0,2,0,2,2,301,52.0,Canceled
INN10038,3,0,3,1,0,1,36,150.3000030517578,Not_Canceled
INN10039,1,0,1,0,1,1,1,90.0,Not_Canceled
INN10040,2,1,3,0,4,4,106,84.58000183105469,Not_Canceled
INN10041,2,0,2,1,3,4,322,80.0,Canceled
INN10042,1,9,10,2,1,3,11,95.0,Not_Canceled
INN10043,2,0,2,0,1,1,4,91.0,Not_Canceled
INN10044,2,0,2,2,1,3,11,141.0,Not_Canceled
INN10045,2,1,3,2,3,5,207,80.01000213623047,Not_Canceled
INN10046,1,0,1,2,1,3,220,128.0,Canceled
INN10047,3,0,3,0,3,3,132,162.0,Not_Canceled
INN10048,1,0,1,1,1,2,82,80.0,Not_Canceled
INN10049,2,1,3,2,2,4,52,103.69999694824219,Not_Canceled
INN10050,2,0,2,0,1,1,0,139.0,Not_Canceled
INN10051,1,0,1,2,8,10,51,66.30000305175781,Canceled
INN10052,2,0,2,2,4,6,15,92.5,Canceled
INN10053,2,0,2,0,3,3,128,104.18000030517578,Not_Canceled
INN10054,2,0,2,0,4,4,159,85.0,Not_Canceled
INN10055,1,0,1,1,3,4,92,68.0,Canceled
INN10056,1,0,1,0,1,1,16,103.0,Not_Canceled
INN10057,3,0,3,1,4,5,71,115.5999984741211,Canceled
INN10058,2,0,2,1,1,2,97,80.75,Not_Canceled
INN10059,1,0,1,1,0,1,263,59.5,Not_Canceled
INN10060,2,0,2,0,5,5,36,64.66999816894531,Not_Canceled
INN10061,1,0,1,0,3,3,206,126.9000015258789,Canceled
INN10062,2,9,11,2,5,7,8,76.5,Canceled
INN10063,2,0,2,0,1,1,0,160.0,Not_Canceled
INN10064,2,2,4,1,1,2,217,168.3000030517578,Canceled
INN10065,1,0,1,4,5,9,2,76.12000274658203,Canceled
INN10066,1,0,1,1,0,1,77,85.5,Not_Canceled
INN10067,1,0,1,0,1,1,28,135.0,Not_Canceled
INN10068,2,0,2,0,4,4,296,117.0,Canceled
INN10069,2,0,2,2,1,3,20,93.0,Not_Canceled
INN10070,2,0,2,0,4,4,2,175.55999755859375,Not_Canceled
INN10071,1,0,1,2,2,4,62,98.55000305175781,Canceled
INN10072,2,0,2,0,2,2,94,72.25,Canceled
INN10073,3,0,3,2,1,3,6,177.0,Not_Canceled
INN10074,2,0,2,2,3,5,183,100.30000305175781,Canceled
INN10075,2,0,2,3,5,8,213,119.8499984741211,Canceled
INN10076,1,0,1,1,0,1,15,89.0,Canceled
INN10077,2,0,2,1,3,4,42,131.47999572753906,Not_Canceled
INN10078,3,0,3,2,5,7,77,150.3000030517578,Not_Canceled
INN10079,1,0,1,1,0,1,164,115.0,Canceled
INN10080,2,0,2,1,3,4,79,90.94999694824219,Canceled
INN10081,2,0,2,0,3,3,87,98.25,Not_Canceled
INN10082,2,0,2,0,2,2,19,147.0,Canceled
INN10083,1,0,1,0,1,1,36,102.5999984741211,Not_Canceled
INN10084,1,0,1,0,2,2,1,111.6500015258789,Not_Canceled
INN10085,2,0,2,0,2,2,22,97.0,Canceled
INN10086,3,0,3,2,2,4,92,150.4499969482422,Not_Canceled
INN10087,3,0,3,1,2,3,80,126.0,Not_Canceled
INN10088,1,0,1,1,1,2,44,91.19999694824219,Canceled
INN10089,3,0,3,0,4,4,55,112.5,Not_Canceled
INN10090,2,0,2,1,2,3,57,118.5,Not_Canceled
INN10091,2,1,3,2,2,4,30,84.31999969482422,Canceled
INN10092,1,0,1,1,2,3,256,64.33000183105469,Not_Canceled
INN10093,2,1,3,0,1,1,1,159.0,Not_Canceled
INN10094,3,0,3,0,2,2,29,201.25,Not_Canceled
INN10095,2,0,2,0,2,2,51,108.0,Canceled
INN10096,2,0,2,0,3,3,144,72.25,Not_Canceled
INN10097,1,0,1,0,3,3,37,95.0,Not_Canceled
INN10098,2,0,2,0,3,3,5,90.33000183105469,Canceled
INN10099,1,0,1,0,1,1,23,112.0,Not_Canceled
INN10100,2,0,2,2,2,4,107,117.27999877929688,Not_Canceled
INN10101,2,0,2,0,1,1,5,115.0,Not_Canceled
INN10102,2,0,2,1,2,3,3,90.66999816894531,Not_Canceled
INN10103,2,0,2,0,2,2,119,94.5,Canceled
INN10104,2,0,2,0,2,2,23,145.0,Not_Canceled
INN10105,2,0,2,0,2,2,3,122.0,Not_Canceled
INN10106,1,0,1,0,3,3,204,90.0,Canceled
INN10107,2,0,2,2,1,3,15,99.66999816894531,Not_Canceled
INN10108,2,0,2,0,5,5,22,142.1999969482422,Not_Canceled
INN10109,2,0,2,2,1,3,31,76.0999984741211,Not_Canceled
INN10110,2,0,2,0,2,2,31,135.89999389648438,Not_Canceled
INN10111,3,0,3,0,3,3,135,155.6999969482422,Not_Canceled
INN10112,3,0,3,0,2,2,30,88.9000015258789,Not_Canceled
INN10113,2,0,2,2,2,4,22,112.25,Not_Canceled
INN10114,2,0,2,1,1,2,127,96.30000305175781,Not_Canceled
INN10115,2,0,2,2,1,3,98,90.5999984741211,Not_Canceled
INN10116,2,0,2,0,2,2,23,88.0,Not_Canceled
INN10117,1,0,1,2,1,3,282,0.0,Not_Canceled
INN10118,1,0,1,0,2,2,164,90.9000015258789,Not_Canceled
INN10119,2,0,2,1,3,4,100,136.0,Not_Canceled
INN10120,2,0,2,2,2,4,16,111.3499984741211,Not_Canceled
INN10121,2,0,2,0,4,4,22,111.0,Not_Canceled
INN10122,2,0,2,0,3,3,304,89.0,Canceled
INN10123,1,0,1,0,1,1,2,0.0,Not_Canceled
INN10124,2,0,2,1,2,3,280,110.0,Canceled
INN10125,2,0,2,1,2,3,15,118.33000183105469,Not_Canceled
INN10126,1,0,1,1,3,4,79,80.75,Canceled
INN10127,2,0,2,0,2,2,292,115.0,Canceled
INN10128,2,0,2,1,2,3,5,96.0,Not_Canceled
INN10129,2,0,2,0,2,2,35,125.0999984741211,Canceled
INN10130,1,0,1,2,2,4,76,145.8000030517578,Canceled
INN10131,2,0,2,0,1,1,143,118.80000305175781,Not_Canceled
INN10132,2,0,2,2,4,6,56,93.5,Canceled
INN10133,2,0,2,0,2,2,0,109.0,Not_Canceled
INN10134,3,0,3,0,5,5,42,168.3000030517578,Not_Canceled
INN10135,1,0,1,1,1,2,21,95.0,Not_Canceled
INN10136,2,0,2,2,5,7,54,114.62999725341797,Not_Canceled
INN10137,2,0,2,0,3,3,44,75.0,Not_Canceled
INN10138,2,0,2,0,1,1,3,89.0,Not_Canceled
INN10139,2,0,2,0,3,3,9,117.0,Not_Canceled
INN10140,2,0,2,0,3,3,279,110.0,Canceled
INN10141,2,0,2,0,3,3,58,63.0,Not_Canceled
INN10142,2,0,2,0,5,5,128,103.5,Not_Canceled
INN10143,1,0,1,2,4,6,69,120.0,Canceled
INN10144,2,0,2,0,1,1,4,0.0,Not_Canceled
INN10145,1,0,1,1,0,1,0,115.0,Not_Canceled
INN10146,2,0,2,1,2,3,105,110.0,Canceled
INN10147,3,0,3,0,4,4,73,149.39999389648438,Canceled
INN10148,2,0,2,0,2,2,22,140.0,Not_Canceled
INN10149,2,0,2,2,3,5,276,61.0,Canceled
INN10150,2,0,2,0,2,2,104,96.30000305175781,Not_Canceled
INN10151,2,0,2,0,1,1,37,116.0999984741211,Canceled
INN10152,2,1,3,1,0,1,87,176.85000610351562,Canceled
INN10153,2,0,2,0,2,2,56,82.0,Not_Canceled
INN10154,2,1,3,0,3,3,26,125.83000183105469,Not_Canceled
INN10155,1,0,1,0,1,1,9,65.0,Not_Canceled
INN10156,1,0,1,1,2,3,219,76.66999816894531,Not_Canceled
INN10157,1,0,1,0,1,1,1,114.0,Not_Canceled
INN10158,2,0,2,0,2,2,34,135.89999389648438,Not_Canceled
INN10159,1,0,1,1,1,2,4,67.0,Not_Canceled
INN10160,2,1,3,0,2,2,1,70.4000015258789,Not_Canceled
INN10161,2,0,2,2,2,4,204,72.75,Not_Canceled
INN10162,3,0,3,1,5,6,179,179.9199981689453,Canceled
INN10163,2,0,2,0,3,3,28,103.45999908447266,Canceled
INN10164,2,0,2,2,1,3,26,152.3300018310547,Not_Canceled
INN10165,2,0,2,2,2,4,126,83.12000274658203,Not_Canceled
INN10166,2,0,2,2,1,3,205,90.0,Canceled
INN10167,2,0,2,0,2,2,346,115.0,Canceled
INN10168,3,0,3,4,5,9,167,96.9000015258789,Not_Canceled
INN10169,2,0,2,0,3,3,338,87.30000305175781,Canceled
INN10170,2,0,2,0,1,1,80,87.31999969482422,Not_Canceled
INN10171,2,0,2,0,3,3,46,105.5,Not_Canceled
INN10172,1,0,1,1,3,4,27,104.72000122070312,Not_Canceled
INN10173,3,0,3,1,3,4,98,111.69000244140625,Not_Canceled
INN10174,2,0,2,2,2,4,175,123.25,Canceled
INN10175,2,0,2,1,2,3,193,120.0,Canceled
INN10176,2,1,3,0,1,1,0,159.0,Not_Canceled
INN10177,2,0,2,0,2,2,74,101.5,Not_Canceled
INN10178,2,0,2,1,1,2,90,46.65999984741211,Not_Canceled
INN10179,2,0,2,2,1,3,38,68.13999938964844,Not_Canceled
INN10180,2,0,2,1,2,3,31,126.9000015258789,Not_Canceled
INN10181,2,0,2,2,3,5,166,90.94999694824219,Not_Canceled
INN10182,2,2,4,1,3,4,81,190.8000030517578,Not_Canceled
INN10183,1,0,1,2,4,6,37,107.0999984741211,Canceled
INN10184,2,0,2,2,1,3,18,132.8000030517578,Not_Canceled
INN10185,2,2,4,0,1,1,4,153.0,Not_Canceled
INN10186,2,0,2,1,2,3,94,174.60000610351562,Canceled
INN10187,1,0,1,0,3,3,11,90.0,Not_Canceled
INN10188,2,1,3,0,1,1,0,148.0,Not_Canceled
INN10189,1,0,1,0,3,3,28,108.41999816894531,Not_Canceled
INN10190,1,0,1,1,2,3,19,95.0,Not_Canceled
INN10191,2,2,4,1,3,4,85,220.72999572753906,Canceled
INN10192,2,0,2,1,2,3,132,96.30000305175781,Canceled
INN10193,2,0,2,1,1,2,59,72.0,Not_Canceled
INN10194,2,0,2,1,4,5,83,85.5,Not_Canceled
INN10195,2,0,2,0,1,1,9,99.0,Not_Canceled
INN10196,2,0,2,0,2,2,16,55.0,Not_Canceled
INN10197,2,2,4,1,0,1,73,205.3800048828125,Not_Canceled
INN10198,2,0,2,2,3,5,101,62.0,Not_Canceled
INN10199,2,0,2,2,1,3,18,113.66999816894531,Canceled
INN10200,2,0,2,0,2,2,265,115.0,Canceled
INN10201,2,2,4,0,1,1,20,231.0,Not_Canceled
INN10202,2,0,2,2,0,2,48,159.3000030517578,Canceled
INN10203,2,2,4,2,1,3,0,153.0,Not_Canceled
INN10204,2,2,4,0,2,2,30,233.10000610351562,Not_Canceled
INN10205,2,0,2,1,0,1,4,89.0,Not_Canceled
INN10206,2,0,2,2,3,5,228,77.2300033569336,Not_Canceled
INN10207,2,0,2,1,3,4,26,65.0,Not_Canceled
INN10208,2,0,2,0,2,2,94,72.25,Not_Canceled
INN10209,2,0,2,2,1,3,145,94.5,Not_Canceled
INN10210,3,0,3,0,5,5,107,146.6999969482422,Not_Canceled
INN10211,2,0,2,0,1,1,289,67.0,Not_Canceled
INN10212,3,0,3,3,8,11,34,118.95999908447266,Canceled
INN10213,2,0,2,1,2,3,78,100.0,Canceled
INN10214,1,0,1,1,1,2,33,1.0,Not_Canceled
INN10215,1,1,2,2,1,3,117,80.75,Not_Canceled
INN10216,3,0,3,2,1,3,13,130.0,Not_Canceled
INN10217,2,0,2,0,2,2,49,85.0,Not_Canceled
INN10218,2,0,2,1,2,3,290,72.0,Canceled
INN10219,1,0,1,0,2,2,39,0.0,Not_Canceled
INN10220,2,0,2,0,1,1,10,114.7300033569336,Not_Canceled
INN10221,2,0,2,0,1,1,4,111.0,Canceled
INN10222,2,0,2,1,4,5,336,39.0,Not_Canceled
INN10223,1,0,1,0,3,3,166,110.0,Canceled
INN10224,2,0,2,0,3,3,44,75.0,Not_Canceled
INN10225,2,0,2,0,1,1,11,96.0,Not_Canceled
INN10226,2,0,2,0,4,4,183,80.0999984741211,Canceled
INN10227,2,0,2,2,1,3,6,163.3300018310547,Not_Canceled
INN10228,2,0,2,1,2,3,2,87.30000305175781,Not_Canceled
INN10229,2,0,2,0,2,2,1,140.0,Not_Canceled
INN10230,1,0,1,2,1,3,1,60.0,Canceled
INN10231,1,0,1,1,2,3,10,98.33000183105469,Not_Canceled
INN10232,3,1,4,0,3,3,13,231.14999389648438,Not_Canceled
INN10233,2,0,2,1,2,3,87,89.25,Canceled
INN10234,2,0,2,1,3,4,259,80.23999786376953,Canceled
INN10235,1,0,1,0,1,1,22,62.0,Not_Canceled
INN10236,2,0,2,2,5,7,134,116.36000061035156,Not_Canceled
INN10237,2,2,4,2,2,4,151,226.35000610351562,Canceled
INN10238,2,2,4,2,2,4,141,195.25,Not_Canceled
INN10239,2,0,2,2,3,5,74,124.5999984741211,Not_Canceled
INN10240,2,0,2,1,0,1,27,99.0,Not_Canceled
INN10241,2,0,2,0,1,1,158,75.5999984741211,Canceled
INN10242,2,0,2,1,2,3,234,106.19999694824219,Canceled
INN10243,2,0,2,0,1,1,16,84.0,Not_Canceled
INN10244,2,0,2,0,3,3,47,91.80000305175781,Canceled
INN10245,1,0,1,0,1,1,0,129.0,Not_Canceled
INN10246,1,0,1,0,1,1,20,85.0,Not_Canceled
INN10247,2,0,2,0,4,4,37,90.94999694824219,Not_Canceled
INN10248,2,0,2,0,3,3,304,89.0,Canceled
INN10249,1,0,1,0,2,2,9,65.0,Not_Canceled
INN10250,2,0,2,2,3,5,86,121.13999938964844,Canceled
INN10251,2,0,2,1,2,3,192,68.2300033569336,Not_Canceled
INN10252,2,0,2,2,5,7,40,77.2300033569336,Canceled
INN10253,2,0,2,0,2,2,211,100.0,Canceled
INN10254,1,0,1,2,1,3,116,76.0,Not_Canceled
INN10255,2,2,4,2,5,7,41,249.6300048828125,Not_Canceled
INN10256,3,0,3,2,4,6,19,150.02000427246094,Canceled
INN10257,1,0,1,0,1,1,0,114.0,Not_Canceled
INN10258,2,0,2,0,2,2,74,101.5,Not_Canceled
INN10259,2,0,2,0,1,1,65,75.54000091552734,Not_Canceled
INN10260,2,0,2,2,1,3,95,108.0,Not_Canceled
INN10261,3,0,3,2,3,5,19,158.1999969482422,Canceled
INN10262,2,0,2,1,3,4,123,118.80000305175781,Canceled
INN10263,3,0,3,2,5,7,124,96.9000015258789,Not_Canceled
INN10264,2,1,3,1,3,4,30,88.55999755859375,Not_Canceled
INN10265,1,0,1,0,1,1,164,100.0,Not_Canceled
INN10266,2,0,2,0,5,5,140,70.0,Not_Canceled
INN10267,1,0,1,0,3,3,19,80.0,Not_Canceled
INN10268,2,0,2,0,1,1,0,89.0,Not_Canceled
INN10269,2,0,2,0,2,2,102,109.0,Not_Canceled
INN10270,2,0,2,1,5,6,94,94.5,Canceled
INN10271,2,0,2,0,3,3,42,111.5999984741211,Not_Canceled
INN10272,1,0,1,2,2,4,24,133.5,Not_Canceled
INN10273,1,0,1,1,1,2,32,85.0,Not_Canceled
INN10274,2,0,2,0,2,2,86,127.80000305175781,Canceled
INN10275,3,0,3,2,2,4,26,60.75,Not_Canceled
INN10276,2,0,2,2,3,5,221,90.94999694824219,Not_Canceled
INN10277,2,1,3,0,2,2,11,0.0,Not_Canceled
INN10278,1,0,1,0,3,3,16,75.0,Not_Canceled
INN10279,2,0,2,2,2,4,68,149.39999389648438,Not_Canceled
INN10280,2,0,2,2,3,5,182,70.44000244140625,Not_Canceled
INN10281,1,0,1,0,3,3,70,46.33000183105469,Not_Canceled
INN10282,2,0,2,1,1,2,1,101.0,Not_Canceled
INN10283,1,0,1,0,2,2,19,149.0,Not_Canceled
INN10284,2,0,2,2,2,4,11,139.0,Not_Canceled
INN10285,2,0,2,0,4,4,7,99.87999725341797,Not_Canceled
INN10286,1,0,1,0,4,4,14,0.0,Not_Canceled
INN10287,2,0,2,2,1,3,5,72.25,Not_Canceled
INN10288,2,0,2,2,2,4,24,117.30000305175781,Not_Canceled
INN10289,1,0,1,0,2,2,102,80.0,Canceled
INN10290,1,0,1,0,2,2,192,95.0,Not_Canceled
INN10291,1,0,1,1,1,2,0,95.0,Not_Canceled
INN10292,2,0,2,1,0,1,50,108.0,Not_Canceled
INN10293,1,0,1,0,2,2,292,90.0,Not_Canceled
INN10294,2,0,2,1,3,4,63,94.5,Not_Canceled
INN10295,3,0,3,2,3,5,29,155.63999938964844,Not_Canceled
INN10296,1,0,1,1,2,3,237,80.75,Canceled
INN10297,2,0,2,0,3,3,183,110.0,Canceled
INN10298,2,0,2,1,1,2,247,109.0,Canceled
INN10299,2,0,2,0,2,2,38,88.0,Canceled
INN10300,3,0,3,2,6,8,131,137.19000244140625,Canceled
INN10301,1,0,1,0,2,2,1,67.0,Not_Canceled
INN10302,2,0,2,0,3,3,6,66.0,Not_Canceled
INN10303,2,0,2,1,3,4,221,109.6500015258789,Canceled
INN10304,2,0,2,0,3,3,8,124.66999816894531,Not_Canceled
INN10305,2,0,2,0,2,2,72,100.0,Canceled
INN10306,2,0,2,2,0,2,386,115.0,Canceled
INN10307,3,0,3,1,4,5,159,123.30000305175781,Canceled
INN10308,2,0,2,0,1,1,55,82.47000122070312,Not_Canceled
INN10309,2,0,2,2,2,4,243,81.76000213623047,Not_Canceled
INN10310,2,0,2,1,2,3,90,114.30000305175781,Not_Canceled
INN10311,2,0,2,2,0,2,275,110.0,Canceled
INN10312,2,0,2,0,2,2,18,130.1300048828125,Not_Canceled
INN10313,2,0,2,2,1,3,139,123.30000305175781,Not_Canceled
INN10314,2,2,4,2,1,3,229,177.3000030517578,Canceled
INN10315,2,0,2,0,1,1,65,118.80000305175781,Not_Canceled
INN10316,2,0,2,0,2,2,7,145.0,Not_Canceled
INN10317,2,0,2,2,3,5,70,61.560001373291016,Not_Canceled
INN10318,2,0,2,1,1,2,275,62.79999923706055,Canceled
INN10319,2,0,2,0,2,2,257,101.5,Canceled
INN10320,2,0,2,0,4,4,247,90.94999694824219,Canceled
INN10321,2,0,2,1,2,3,200,82.91999816894531,Not_Canceled
INN10322,1,0,1,0,2,2,46,67.5,Not_Canceled
INN10323,2,0,2,0,2,2,31,108.9000015258789,Not_Canceled
INN10324,2,0,2,1,2,3,38,156.60000610351562,Canceled
INN10325,2,0,2,0,3,3,37,105.0,Not_Canceled
INN10326,2,0,2,1,1,2,38,73.19999694824219,Not_Canceled
INN10327,2,0,2,0,1,1,1,180.0,Not_Canceled
INN10328,1,0,1,0,4,4,13,95.0,Not_Canceled
INN10329,1,0,1,2,3,5,192,86.0,Not_Canceled
INN10330,2,0,2,1,1,2,123,90.0,Not_Canceled
INN10331,2,0,2,2,2,4,86,80.75,Not_Canceled
INN10332,2,0,2,0,3,3,37,105.0,Not_Canceled
INN10333,2,0,2,1,3,4,81,103.69999694824219,Not_Canceled
INN10334,1,0,1,0,2,2,181,120.0,Canceled
INN10335,2,0,2,2,1,3,124,94.5,Canceled
INN10336,2,0,2,2,2,4,179,113.4000015258789,Canceled
INN10337,2,0,2,1,3,4,0,145.0,Not_Canceled
INN10338,2,0,2,0,2,2,298,93.0,Not_Canceled
INN10339,1,0,1,0,3,3,4,149.0,Not_Canceled
INN10340,3,0,3,2,3,5,90,119.0,Not_Canceled
INN10341,3,0,3,1,4,5,64,115.7699966430664,Not_Canceled
INN10342,2,0,2,2,2,4,96,88.83000183105469,Not_Canceled
INN10343,3,0,3,2,6,8,186,130.0500030517578,Canceled
INN10344,2,0,2,2,4,6,164,116.44999694824219,Not_Canceled
INN10345,3,0,3,0,1,1,54,142.1999969482422,Not_Canceled
INN10346,2,0,2,2,4,6,7,118.19999694824219,Not_Canceled
INN10347,2,0,2,2,0,2,14,89.0,Canceled
INN10348,2,0,2,2,3,5,103,94.5,Not_Canceled
INN10349,2,0,2,0,3,3,40,118.0,Not_Canceled
INN10350,2,0,2,0,1,1,2,74.80000305175781,Not_Canceled
INN10351,2,0,2,1,3,4,3,81.0,Not_Canceled
INN10352,2,0,2,0,2,2,29,166.25,Not_Canceled
INN10353,2,0,2,1,1,2,247,115.0,Canceled
INN10354,2,0,2,0,2,2,17,89.70999908447266,Not_Canceled
INN10355,3,0,3,1,0,1,45,158.39999389648438,Not_Canceled
INN10356,2,0,2,0,2,2,256,115.0,Canceled
INN10357,2,0,2,1,2,3,111,79.19999694824219,Canceled
INN10358,2,0,2,0,2,2,245,75.0,Canceled
INN10359,2,0,2,0,1,1,45,67.5,Canceled
INN10360,2,0,2,1,3,4,70,90.94999694824219,Not_Canceled
INN10361,1,0,1,0,2,2,63,71.0,Not_Canceled
INN10362,2,0,2,1,2,3,112,58.900001525878906,Not_Canceled
INN10363,1,0,1,0,2,2,16,76.0,Not_Canceled
INN10364,2,0,2,0,3,3,34,224.6699981689453,Canceled
INN10365,3,0,3,2,0,2,13,187.0,Not_Canceled
INN10366,2,0,2,1,2,3,273,95.0,Canceled
INN10367,2,0,2,0,3,3,104,75.0,Not_Canceled
INN10368,1,0,1,2,2,4,5,151.94000244140625,Canceled
INN10369,2,0,2,0,3,3,66,73.5,Canceled
INN10370,2,0,2,1,3,4,61,78.54000091552734,Not_Canceled
INN10371,2,0,2,0,2,2,30,140.0,Not_Canceled
INN10372,2,0,2,1,0,1,258,110.0,Canceled
INN10373,2,0,2,0,4,4,96,88.4000015258789,Not_Canceled
INN10374,2,0,2,0,1,1,31,168.6300048828125,Canceled
INN10375,2,1,3,1,3,4,50,101.1500015258789,Canceled
INN10376,1,0,1,0,2,2,32,73.0,Not_Canceled
INN10377,2,0,2,0,2,2,102,101.5,Canceled
INN10378,2,0,2,0,2,2,37,135.4499969482422,Not_Canceled
INN10379,2,0,2,0,4,4,112,116.27999877929688,Canceled
INN10380,2,0,2,1,3,4,322,80.0,Canceled
INN10381,2,0,2,1,1,2,39,67.5,Canceled
INN10382,2,0,2,2,3,5,290,90.94999694824219,Canceled
INN10383,1,0,1,0,3,3,28,108.41999816894531,Not_Canceled
INN10384,1,0,1,2,3,5,269,70.0,Not_Canceled
INN10385,2,0,2,2,2,4,99,65.0,Canceled
INN10386,2,0,2,0,3,3,130,139.5,Canceled
INN10387,2,0,2,0,1,1,170,96.9000015258789,Not_Canceled
INN10388,2,0,2,0,4,4,109,133.1999969482422,Canceled
INN10389,2,0,2,1,5,6,135,72.41999816894531,Not_Canceled
INN10390,2,0,2,1,1,2,44,96.30000305175781,Not_Canceled
INN10391,1,0,1,2,1,3,4,147.3300018310547,Not_Canceled
INN10392,1,0,1,0,3,3,16,120.0,Not_Canceled
INN10393,1,0,1,0,1,1,0,95.0,Not_Canceled
INN10394,1,0,1,0,3,3,15,150.0,Not_Canceled
INN10395,3,0,3,1,3,4,134,134.3000030517578,Canceled
INN10396,2,2,4,2,9,11,252,148.5800018310547,Canceled
INN10397,1,0,1,1,1,2,118,110.0,Not_Canceled
INN10398,2,0,2,1,0,1,96,116.0999984741211,Not_Canceled
INN10399,1,0,1,0,3,3,166,110.0,Canceled
INN10400,2,0,2,2,3,5,71,84.1500015258789,Canceled
INN10401,2,0,2,0,2,2,39,101.5,Not_Canceled
INN10402,2,0,2,1,4,5,148,67.0,Not_Canceled
INN10403,3,0,3,1,1,2,32,150.0,Not_Canceled
INN10404,2,0,2,0,1,1,44,98.0999984741211,Not_Canceled
INN10405,1,0,1,0,1,1,0,89.0,Not_Canceled
